1,1,1
2,2,2
3,3,3
4,4,4
5,5,4
6,6,2
7,7,5
8,8,6
9,9,3
10,10,3
11,11,5
12,12,3
13,13,4
14,14,5
15,15,4
16,16,5
17,17,7
18,18,8
19,19,4
20,20,5
21,21,4
22,22,4
23,23,6
24,24,6
25,25,9
26,26,6
27,27,7
28,28,8
29,29,6
30,30,9
31,31,6
32,32,5
33,33,6
34,34,6
35,35,10
36,36,5
37,37,6
38,38,5
39,39,7
40,40,5
41,41,10
42,42,7
43,43,7
44,44,8
45,45,6
46,46,11
47,47,7
48,48,8
49,49,10
50,50,12
51,51,8
52,52,8
53,53,12
54,54,7
55,55,11
56,56,5
57,57,6
58,58,9
59,59,8
60,60,8
61,61,5
62,62,4
63,63,7
64,64,7
65,65,7
66,66,9
67,67,8
68,68,9
69,69,7
70,70,8
71,71,13
72,72,8
73,73,6
74,74,5
75,75,9
76,76,8
77,77,6
78,78,7
79,79,12
80,80,10
81,81,8
82,82,6
83,83,9
84,84,6
85,85,9
86,86,9
87,87,7
88,88,6
89,89,5
90,90,9
91,91,8
92,92,9
93,93,10
94,94,11
95,95,8
96,96,10
97,97,10
98,98,10
99,99,5
100,100,8
101,101,13
102,102,9
103,103,7
104,104,6
105,105,6
106,106,10
107,107,8
108,108,11
109,109,14
110,110,6
111,111,9
112,112,11
113,113,6
114,114,15
115,115,7
116,116,8
117,117,11
118,118,8
119,119,10
120,120,12
121,121,12
122,122,8
123,123,9
124,124,5
125,125,9
126,126,9
127,127,8
128,128,11
129,129,9
130,130,11
131,131,10
132,132,9
133,133,6
134,134,10
135,135,10
136,136,7
137,137,8
138,138,12
139,139,9
140,140,13
141,141,10
142,142,7
143,143,7
144,144,10
145,145,11
146,146,11
147,147,9
148,148,9
149,149,11
150,150,10
151,151,8
152,152,9
153,153,10
154,154,10
155,155,11
156,156,10
157,157,12
158,158,9
159,159,12
160,160,8
161,161,9
162,162,13
163,163,8
164,164,10
165,165,10
166,166,7
167,167,6
168,168,8
169,169,10
170,170,9
171,171,12
172,172,10
173,173,9
174,174,14
175,175,10
176,176,9
177,177,11
178,178,14
179,179,9
180,180,13
181,181,6
182,182,10
183,183,11
184,184,11
185,185,10
186,186,7
187,187,11
188,188,11
189,189,9
190,190,9
191,191,10
192,192,9
193,193,11
194,194,10
195,195,7
196,196,11
197,197,10
198,198,10
199,199,9
200,200,11
201,201,9
202,202,11
203,203,14
204,204,7
205,205,12
206,206,12
207,207,9
208,208,12
209,209,11
210,210,8
211,211,7
212,212,15
213,213,7
214,214,11
215,215,13
216,216,10
217,217,12
218,218,10
219,219,12
220,220,14
221,221,7
222,222,8
223,223,13
224,224,11
225,225,11
226,226,14
227,227,9
228,228,12
229,229,8
230,230,12
231,231,12
232,232,13
233,233,10
234,234,13
235,235,15
236,236,11
237,237,11
238,238,11
239,239,11
240,240,8
241,241,12
242,242,9
243,243,16
244,244,12
245,245,7
246,246,10
247,247,11
248,248,12
249,249,8
250,250,9
251,251,16
252,252,11
253,253,12
254,254,12
255,255,13
256,256,10
257,257,7
258,258,9
259,259,8
260,260,13
261,261,10
262,262,13
263,263,12
264,264,11
265,265,12
266,266,9
267,267,8
268,268,10
269,269,15
270,270,12
271,271,8
272,272,12
273,273,10
274,274,10
275,275,7
276,276,7
277,277,6
278,278,11
279,279,13
280,280,12
281,281,12
282,282,8
283,283,13
284,284,12
285,285,11
286,286,7
287,287,13
288,288,17
289,289,10
290,290,9
291,291,10
292,292,14
293,293,8
294,294,11
295,295,11
296,296,14
297,297,6
298,298,8
299,299,13
300,300,12
301,301,10
302,302,13
303,303,8
304,304,13
305,305,12
306,306,11
307,307,16
308,308,12
309,309,12
310,310,10
311,311,15
312,312,10
313,313,10
314,314,11
315,315,15
316,316,11
317,317,10
318,318,7
319,319,13
320,320,14
321,321,11
322,322,11
323,323,7
324,324,16
325,325,16
326,326,13
327,327,6
328,328,11
329,329,11
330,330,9
331,331,13
332,332,7
333,333,13
334,334,15
335,335,8
336,336,8
337,337,11
338,338,9
339,339,13
340,340,13
341,341,14
342,342,14
343,343,12
344,344,13
345,345,9
346,346,12
347,347,14
348,348,7
349,349,16
350,350,12
351,351,9
352,352,9
353,353,13
354,354,9
355,355,8
356,356,10
357,357,10
358,358,13
359,359,14
360,360,9
361,361,14
362,362,14
363,363,12
364,364,17
365,365,11
366,366,11
367,367,10
368,368,10
369,369,12
370,370,9
371,371,13
372,372,8
373,373,14
374,374,10
375,375,15
376,376,13
377,377,8
378,378,11
379,379,13
380,380,10
381,381,15
382,382,12
383,383,13
384,384,12
385,385,7
386,386,13
387,387,13
388,388,8
389,389,14
390,390,8
391,391,7
392,392,9
393,393,8
394,394,14
395,395,15
396,396,13
397,397,13
398,398,10
399,399,14
400,400,12
401,401,15
402,402,9
403,403,9
404,404,14
405,405,7
406,406,6
407,407,11
408,408,10
409,409,11
410,410,15
411,411,14
412,412,14
413,413,8
414,414,10
415,415,9
416,416,14
417,417,10
418,418,13
419,419,13
420,420,12
421,421,11
