1,1,1
2,2,2
3,3,3
4,4,3
5,5,4
6,6,5
7,7,5
8,8,6
9,9,4
10,10,7
11,11,2
12,12,4
13,13,6
14,14,5
15,15,5
16,16,4
17,17,6
18,18,8
19,19,7
20,20,3
21,21,7
22,22,6
23,23,5
24,24,5
25,25,7
26,26,7
27,27,4
28,28,6
29,29,8
30,30,7
31,31,7
32,32,8
33,33,6
34,34,7
35,35,3
36,36,7
37,37,8
38,38,8
39,39,5
40,40,8
41,41,8
42,42,8
43,43,8
44,44,9
45,45,10
46,46,8
47,47,4
48,48,8
49,49,9
50,50,4
51,51,10
52,52,5
53,53,8
54,54,5
55,55,9
56,56,9
57,57,10
58,58,11
59,59,10
60,60,6
61,61,8
62,62,5
63,63,9
64,64,9
65,65,8
66,66,6
67,67,10
68,68,11
69,69,11
70,70,6
71,71,10
72,72,11
73,73,11
74,74,9
75,75,7
76,76,12
77,77,6
78,78,10
79,79,12
80,80,4
81,81,5
82,82,10
83,83,8
84,84,9
85,85,7
86,86,9
87,87,9
88,88,11
89,89,10
90,90,9
91,91,9
92,92,8
93,93,12
94,94,9
95,95,6
96,96,7
97,97,10
98,98,5
99,99,5
100,100,10
101,101,6
102,102,13
103,103,10
104,104,13
105,105,10
106,106,7
107,107,9
108,108,9
109,109,14
110,110,10
111,111,8
112,112,10
113,113,11
114,114,12
115,115,6
116,116,9
117,117,8
118,118,7
119,119,10
120,120,10
121,121,7
122,122,7
123,123,12
124,124,9
125,125,10
126,126,9
127,127,11
128,128,11
129,129,11
130,130,9
131,131,11
132,132,6
133,133,13
134,134,6
135,135,12
136,136,11
137,137,10
138,138,11
139,139,11
140,140,12
141,141,9
142,142,13
143,143,9
144,144,9
145,145,9
146,146,8
147,147,12
148,148,15
149,149,8
150,150,10
151,151,12
152,152,12
153,153,14
154,154,6
155,155,7
156,156,8
157,157,11
158,158,12
159,159,13
160,160,8
161,161,12
162,162,11
163,163,10
164,164,10
165,165,9
166,166,10
167,167,10
168,168,11
169,169,7
170,170,14
171,171,10
172,172,7
173,173,13
174,174,5
175,175,8
176,176,15
177,177,11
178,178,13
179,179,12
180,180,15
181,181,16
182,182,13
183,183,13
184,184,10
185,185,6
186,186,14
187,187,14
188,188,7
189,189,14
190,190,11
191,191,13
192,192,12
193,193,13
194,194,12
195,195,11
196,196,11
197,197,11
198,198,8
199,199,13
200,200,12
201,201,8
202,202,16
203,203,12
204,204,7
205,205,5
206,206,8
207,207,12
208,208,7
209,209,6
210,210,9
211,211,9
212,212,14
213,213,12
214,214,10
215,215,6
216,216,10
217,217,8
218,218,9
219,219,7
220,220,9
221,221,10
222,222,8
223,223,12
224,224,8
225,225,12
226,226,13
227,227,11
228,228,13
229,229,13
230,230,11
231,231,15
232,232,13
233,233,14
234,234,13
235,235,14
236,236,10
237,237,9
238,238,14
239,239,9
240,240,12
241,241,9
242,242,8
243,243,6
244,244,7
245,245,7
246,246,11
247,247,9
248,248,9
249,249,6
250,250,10
251,251,6
252,252,12
253,253,14
254,254,9
255,255,9
256,256,15
257,257,11
258,258,8
259,259,8
260,260,17
261,261,13
262,262,14
263,263,11
264,264,11
265,265,9
266,266,10
267,267,11
268,268,16
269,269,13
270,270,12
271,271,10
272,272,13
273,273,9
274,274,14
275,275,13
276,276,11
277,277,14
278,278,7
279,279,16
280,280,11
281,281,9
282,282,9
283,283,15
284,284,10
285,285,12
286,286,13
287,287,10
288,288,10
289,289,10
290,290,13
291,291,9
292,292,12
293,293,15
294,294,12
295,295,16
296,296,12
297,297,15
298,298,11
299,299,11
300,300,7
301,301,13
302,302,14
303,303,12
304,304,17
305,305,11
306,306,14
307,307,11
308,308,13
309,309,14
310,310,12
311,311,9
312,312,13
313,313,12
314,314,9
315,315,14
316,316,8
317,317,11
318,318,10
319,319,8
320,320,16
321,321,6
322,322,12
323,323,13
324,324,14
325,325,9
326,326,14
327,327,18
328,328,15
329,329,13
330,330,12
331,331,12
332,332,15
333,333,15
334,334,13
335,335,11
336,336,9
337,337,9
338,338,13
339,339,14
340,340,14
341,341,8
342,342,16
343,343,12
344,344,11
345,345,8
346,346,9
347,347,7
348,348,14
349,349,14
350,350,15
351,351,13
352,352,10
353,353,10
354,354,7
355,355,8
356,356,7
357,357,17
358,358,17
359,359,12
360,360,13
361,361,12
362,362,10
363,363,14
364,364,12
365,365,15
366,366,8
367,367,15
368,368,11
369,369,8
370,370,13
371,371,15
372,372,12
373,373,13
374,374,8
375,375,13
376,376,7
377,377,11
378,378,16
379,379,10
380,380,17
381,381,14
382,382,8
383,383,12
384,384,17
385,385,18
386,386,14
387,387,13
388,388,13
389,389,12
390,390,10
391,391,8
392,392,10
393,393,16
394,394,10
395,395,11
396,396,9
397,397,14
398,398,10
399,399,14
400,400,17
401,401,11
402,402,15
403,403,14
404,404,15
405,405,14
406,406,17
407,407,11
408,408,11
409,409,13
410,410,8
411,411,10
412,412,17
413,413,8
414,414,14
415,415,8
416,416,15
417,417,13
418,418,16
419,419,10
420,420,11
421,421,13
