1,1,1
2,2,2
3,3,3
4,4,3
5,5,4
6,6,4
7,7,5
8,8,4
9,9,5
10,10,2
11,11,3
12,12,5
13,13,6
14,14,5
15,15,4
16,16,5
17,17,4
18,18,4
19,19,5
20,20,5
21,21,6
22,22,6
23,23,5
24,24,5
25,25,7
26,26,6
27,27,7
28,28,6
29,29,7
30,30,8
31,31,9
32,32,10
33,33,8
34,34,7
35,35,8
36,36,6
37,37,6
38,38,10
39,39,6
40,40,8
41,41,6
42,42,8
43,43,7
44,44,6
45,45,7
46,46,11
47,47,9
48,48,7
49,49,6
50,50,8
51,51,7
52,52,7
53,53,9
54,54,9
55,55,6
56,56,8
57,57,7
58,58,10
59,59,7
60,60,9
61,61,8
62,62,7
63,63,8
64,64,8
65,65,6
66,66,7
67,67,9
68,68,7
69,69,8
70,70,8
71,71,9
72,72,8
73,73,12
74,74,7
75,75,9
76,76,12
77,77,10
78,78,9
79,79,8
80,80,11
81,81,13
82,82,10
83,83,10
84,84,10
85,85,10
86,86,8
87,87,9
88,88,7
89,89,8
90,90,10
91,91,11
92,92,8
93,93,9
94,94,12
95,95,7
96,96,14
97,97,9
98,98,10
99,99,11
100,100,11
101,101,8
102,102,8
103,103,13
104,104,8
105,105,14
106,106,9
107,107,8
108,108,9
109,109,9
110,110,10
111,111,15
112,112,11
113,113,10
114,114,8
115,115,10
116,116,8
117,117,8
118,118,7
119,119,7
120,120,9
121,121,8
122,122,11
123,123,9
124,124,7
125,125,10
126,126,10
127,127,12
128,128,11
129,129,8
130,130,9
131,131,13
132,132,9
133,133,8
134,134,12
135,135,9
136,136,12
137,137,10
138,138,10
139,139,12
140,140,11
141,141,13
142,142,13
143,143,9
144,144,11
145,145,11
146,146,11
147,147,9
148,148,12
149,149,10
150,150,16
151,151,11
152,152,9
153,153,9
154,154,8
155,155,11
156,156,6
157,157,11
158,158,11
159,159,9
160,160,6
161,161,10
162,162,9
163,163,12
164,164,13
165,165,9
166,166,10
167,167,14
168,168,8
169,169,5
170,170,8
171,171,10
172,172,10
173,173,9
174,174,10
175,175,7
176,176,11
177,177,10
178,178,10
179,179,15
180,180,9
181,181,10
182,182,10
183,183,12
184,184,7
185,185,12
186,186,9
187,187,13
188,188,7
189,189,8
190,190,8
191,191,12
192,192,12
193,193,12
194,194,13
195,195,9
196,196,11
197,197,11
198,198,10
199,199,14
200,200,12
201,201,13
202,202,9
203,203,13
204,204,10
205,205,9
206,206,9
207,207,11
208,208,10
209,209,8
210,210,12
211,211,14
212,212,8
213,213,11
214,214,12
215,215,9
216,216,13
217,217,12
218,218,11
219,219,9
220,220,8
221,221,12
222,222,12
223,223,6
224,224,11
225,225,14
226,226,11
227,227,12
228,228,15
229,229,15
230,230,17
231,231,13
232,232,6
233,233,13
234,234,10
235,235,9
236,236,9
237,237,12
238,238,10
239,239,12
240,240,11
241,241,8
242,242,9
243,243,12
244,244,16
245,245,10
246,246,13
247,247,13
248,248,12
249,249,12
250,250,10
251,251,12
252,252,11
253,253,9
254,254,9
255,255,9
256,256,7
257,257,12
258,258,11
259,259,12
260,260,10
261,261,11
262,262,12
263,263,13
264,264,14
265,265,12
266,266,11
267,267,10
268,268,16
269,269,12
270,270,15
271,271,13
272,272,9
273,273,10
274,274,17
275,275,8
276,276,7
277,277,11
278,278,10
279,279,17
280,280,14
281,281,13
282,282,9
283,283,11
284,284,13
285,285,12
286,286,14
287,287,11
288,288,11
289,289,15
290,290,16
291,291,11
292,292,18
293,293,12
294,294,18
295,295,11
296,296,8
297,297,13
