1,1,1
2,2,2
3,3,3
4,4,3
5,5,4
6,6,4
7,7,4
8,8,5
9,9,6
10,10,7
11,11,4
12,12,5
13,13,6
14,14,5
15,15,2
16,16,6
17,17,7
18,18,3
19,19,3
20,20,8
21,21,5
22,22,7
23,23,8
24,24,8
25,25,9
26,26,5
27,27,8
28,28,9
29,29,7
30,30,6
31,31,9
32,32,6
33,33,9
34,34,8
35,35,5
36,36,9
37,37,9
38,38,10
39,39,10
40,40,6
41,41,6
42,42,4
43,43,4
44,44,11
45,45,5
46,46,7
47,47,6
48,48,7
49,49,10
50,50,12
51,51,10
52,52,7
53,53,9
54,54,8
55,55,11
56,56,13
57,57,14
58,58,5
59,59,9
60,60,7
61,61,6
62,62,10
63,63,10
64,64,6
65,65,6
66,66,12
67,67,13
68,68,13
69,69,12
70,70,9
71,71,8
72,72,7
73,73,7
74,74,9
75,75,7
76,76,8
77,77,8
78,78,14
79,79,7
80,80,6
81,81,10
82,82,8
83,83,14
84,84,8
85,85,8
86,86,14
87,87,4
88,88,14
89,89,9
90,90,10
91,91,7
92,92,7
93,93,15
94,94,10
95,95,9
96,96,15
97,97,8
98,98,7
99,99,10
100,100,8
101,101,5
102,102,15
103,103,13
104,104,10
105,105,6
106,106,7
107,107,8
108,108,13
109,109,11
110,110,15
111,111,9
112,112,16
113,113,11
114,114,11
115,115,12
116,116,7
117,117,8
118,118,11
119,119,8
120,120,11
121,121,11
122,122,10
123,123,10
124,124,17
125,125,6
126,126,15
127,127,9
128,128,10
129,129,10
130,130,9
131,131,9
132,132,8
133,133,9
134,134,11
135,135,10
136,136,7
137,137,15
138,138,9
139,139,11
140,140,11
141,141,9
142,142,15
143,143,16
144,144,11
145,145,8
146,146,8
147,147,16
148,148,6
149,149,7
150,150,7
151,151,12
152,152,17
153,153,11
154,154,10
155,155,16
156,156,12
157,157,9
158,158,8
159,159,6
160,160,11
161,161,9
162,162,11
163,163,12
164,164,18
165,165,16
166,166,11
167,167,13
168,168,8
169,169,10
170,170,11
171,171,8
172,172,10
173,173,7
174,174,13
175,175,10
176,176,12
177,177,9
178,178,5
179,179,8
180,180,12
181,181,16
182,182,5
183,183,5
184,184,8
185,185,12
186,186,9
187,187,13
188,188,10
189,189,13
190,190,13
191,191,8
192,192,9
193,193,11
194,194,10
195,195,5
196,196,7
197,197,10
198,198,12
199,199,16
200,200,6
201,201,11
202,202,12
203,203,10
204,204,10
205,205,17
206,206,10
207,207,7
208,208,9
209,209,13
210,210,11
211,211,15
212,212,12
213,213,8
214,214,9
215,215,11
216,216,10
217,217,8
218,218,12
219,219,6
220,220,10
221,221,13
222,222,9
223,223,9
224,224,16
225,225,17
226,226,9
227,227,11
228,228,13
229,229,15
230,230,10
231,231,7
232,232,6
233,233,14
234,234,7
235,235,10
236,236,12
237,237,11
238,238,17
239,239,9
240,240,13
241,241,18
242,242,8
243,243,9
244,244,16
245,245,12
246,246,10
247,247,16
248,248,17
249,249,11
250,250,10
251,251,13
252,252,12
253,253,11
254,254,7
255,255,12
256,256,13
257,257,10
258,258,10
259,259,12
260,260,13
261,261,12
262,262,8
263,263,17
264,264,12
265,265,11
266,266,12
267,267,8
268,268,17
269,269,14
270,270,9
271,271,18
272,272,14
273,273,8
274,274,8
275,275,13
276,276,17
277,277,7
278,278,11
279,279,12
280,280,11
281,281,8
282,282,9
283,283,11
284,284,13
285,285,12
286,286,11
287,287,17
288,288,12
289,289,10
290,290,19
291,291,8
292,292,14
293,293,4
294,294,18
295,295,9
296,296,11
297,297,11
298,298,13
299,299,9
300,300,8
301,301,14
302,302,9
303,303,15
304,304,10
305,305,10
306,306,7
307,307,15
308,308,13
309,309,14
310,310,12
311,311,11
312,312,12
313,313,10
314,314,18
315,315,13
316,316,7
317,317,19
318,318,9
319,319,11
320,320,10
321,321,11
322,322,14
323,323,18
324,324,13
325,325,14
326,326,12
327,327,7
328,328,14
329,329,13
330,330,16
331,331,12
332,332,13
333,333,11
334,334,18
335,335,8
336,336,6
337,337,14
338,338,9
339,339,13
340,340,14
341,341,15
342,342,14
343,343,20
344,344,10
345,345,11
346,346,17
347,347,6
348,348,10
349,349,11
350,350,11
351,351,10
352,352,13
353,353,11
354,354,14
355,355,12
356,356,9
357,357,10
358,358,13
359,359,10
360,360,15
361,361,12
362,362,9
363,363,11
364,364,7
365,365,9
366,366,16
367,367,7
368,368,14
369,369,13
370,370,15
371,371,15
372,372,16
373,373,18
374,374,9
375,375,16
376,376,12
377,377,17
378,378,15
379,379,21
380,380,11
381,381,16
382,382,12
383,383,10
384,384,11
385,385,8
386,386,19
387,387,11
388,388,11
389,389,18
390,390,14
391,391,10
392,392,13
393,393,9
394,394,12
395,395,14
396,396,18
397,397,9
398,398,12
399,399,17
400,400,14
401,401,6
402,402,12
403,403,15
404,404,17
405,405,19
406,406,14
407,407,8
408,408,15
409,409,10
410,410,11
411,411,12
412,412,14
413,413,15
414,414,13
415,415,18
416,416,16
417,417,13
418,418,12
419,419,7
420,420,7
421,421,8
